"CNP10 Price Schedule - Effective March 1, 2022",,,,,,,,,,,
Item ID,Description,Pack Quantity,List Price,Customer Price,UPC,Weight,Length,Width,Height,,
LP50100DC,"Broan Lo-Profile Series 50-80-100 Selectable CFM Ventilation Fan, 0.3-0.5-1.2 Sones, ENERGY STAR Certified",1,$158.78,$63.78,026715256914,9.40,1.40,0.51,1.27,,
LP50100DCF,"Broan Lo-Profile Series 50-80-100 Selectable CFM Finish Pack, 0.3-0.5-1.2 Sones, ENERGY STAR Certified",4,$76.22,$30.60,026715256921,21.20,2.27,1.10,1.27,,
LP80,"Broan LoProfile 80 CFM Ventilation Fan, 1.0 Sones; ENERGY STAR Certified",1,$123.28,$59.26,026715203475,9.20,1.39,0.50,1.15,94.85,
LP80F,"Broan LoProfile 80 CFM Ventilation Fan Finish Pack with White Grille, 1.0 Sones",4,$96.48,$45.87,026715234080,24.35,2.29,1.27,1.10,,
LP80H,"Broan LoProfile 80 CFM Ventilation Fan Project Housing Pack, 1.0 Sones",4,$36.74,$16.65,026715234103,16.60,1.19,1.19,1.53,,
LPDCH,"Broan Lo-Profile Series 50-80-100 Selectable CFM Housing Pack, 0.3-0.5-1.2 Sones, ENERGY STAR Certified",4,$116.98,$40.98,026715256969,18.00,1.31,1.21,1.53,,
LPN80,"NuTone LoProfile 80 CFM Ventilation Fan with White Grille, 1.0 Sones; ENERGY STAR Certified",1,$123.28,$59.26,026715203482,9.10,1.39,1.15,0.50,,
LPN80F,"NuTone LoProfile Series 80 CFM Ventilation Fan Project Finish Pack with White Grille, 1.0 Sones",4,$96.48,$45.87,026715234097,24.35,2.29,1.27,1.10,,
LT30,Optional 30-Inch Box Liner in Silver Paint Finish,1,$122.14,$59.85,026715172979,6.70,2.55,0.44,1.50,,
LT36,Optional 36-Inch Box Liner in Silver Paint Finish,1,$135.16,$66.23,026715172986,8.20,2.97,0.42,1.53,,
MCV309NWHGL,"Mechanical Thru-Door Greeter, 3-1/4-Inch w x 7-5/8-Inch h x 1-1/4-Inch d",6,$74.48,$37.58,784891991943,5.63,0.88,0.63,0.76,,
MD10S,10-Inch Make-Up Air Slave Damper (damper only),1,$364.40,$148.95,026715211043,5.30,0.90,0.90,1.32,,
MD10T,10-Inch Automatic Make-Up Air Damper - Direct Wire,1,$377.38,$155.71,026715211036,6.95,0.90,0.90,1.32,,
MD10TU,10-Inch Universal Automatic Make-Up Air Damper with Pressure Sensor Kit,1,$429.46,$182.78,026715211029,6.95,0.90,0.90,1.32,,
MD6S,6-Inch Make-Up Air Slave Damper (damper only),1,$210.84,$103.31,026715204182,3.20,0.87,0.54,0.79,,
MD6T,6-Inch Automatic Make-Up Air Damper,1,$214.50,$105.11,026715192038,4.30,0.87,0.54,0.79,,
MD6TU,6-Inch Universal Automatic Make-Up Air Damper with Pressure Sensor Kit,1,$299.32,$146.67,026715203789,4.70,0.87,0.54,0.79,,
MD8S,8-Inch Automatic Make-Up Air Damper - Damper Only,1,$236.86,$116.06,026715204199,4.10,0.88,0.71,0.93,,
MD8T,8-Inch Automatic Make-Up Air Damper,1,$230.98,$113.18,026715192045,5.30,0.88,0.71,0.93,,
MD8TU,8-Inch Universal Automatic Make-Up Air Damper with Pressure Sensor Kit,1,$325.36,$159.43,026715203796,5.60,0.88,0.71,0.95,,
MG1,Metal Grille Kit for 100/150/200/ 250/ 300 CFM ceiling mount models,1,$45.80,$22.44,026715131969,2.30,1.19,1.18,0.08,,
MHB4,Broan-NuTone Roomside Series Hanger Bars,1,$24.76,$7.80,026715235407,0.84,1.18,0.27,0.12,,
MMG,"InVent Series Metal Grille, White",1,$56.06,$18.12,026715235421,1.30,1.11,0.17,1.19,,
MQF4,"InVent 4"" QFlow Duct Connector",1,$27.16,$9.00,026715235391,0.70,0.78,0.53,0.54,,
MS100W,Broan-NuTone OCCUPANCY SENSOR WHITE,1,$70.26,$28.81,026715260645,0.35,0.39,0.17,0.17,,
MS100WR,Broan-NuTone OCCUPANCY SENSOR WHITE,4,$70.26,$28.81,026715264414,1.80,1.11,0.41,0.57,,
P2RW,Broan-NuTone TWO ROCKER SWITCH WHITE,4,$32.16,$13.19,026715260676,1.40,0.71,0.40,0.55,,
P3RW,Broan-NuTone THREE ROCKER SWITCH WHITE,4,$35.74,$14.65,026715260683,1.40,0.71,0.40,0.55,,
P5,"Internal Blower, 460 CFM for use with select Broan Power Packs and Inserts",1,$619.38,$303.50,026715124343,17.60,2.33,1.33,0.50,,
P8,"Internal Blower, 850 CFM for use with select Broan Power Packs and Inserts",1,"$1,129.40",$553.41,026715124350,25.90,2.33,1.33,0.42,,
P82W,BROAN-NUTONE SENSAIRE HUMIDITY SENSING SWITCH,4,$76.22,$33.04,026715258130,1.40,0.52,0.35,0.20,,
PAR20,"Halogen Bulb; 120V, 50W",6,$30.84,$15.11,026715132256,1.86,0.77,0.64,0.51,,
PB15LBR,"Lighted Flat Pushbutton, 1-1/4w x 3h in Oil-Rubbed Bronze",3,$32.96,$16.15,026715179909,0.38,0.33,0.33,0.42,,
PB15LSN,"Lighted Flat Pushbutton, 1-1/4w x 3h in Satin Nickel",3,$32.96,$16.15,026715179763,0.42,0.35,0.34,0.43,,
PB18LWHCL,"Lighted Round Pushbutton, 13/16 diameter in Clear/White",12,$9.74,$4.77,784891993626,0.30,0.33,0.33,0.42,,
PB18WHCL,"Unlighted Round Pushbutton, 13/16 diameter in Clear/White",12,$6.20,$3.04,784891051777,0.30,0.36,0.33,0.42,,
PB19LGL,"Lighted Rectangular Pushbutton, 1w x 3-1/8h in Polished Brass with Antique Hammered Center",12,$25.02,$12.26,784891992803,1.50,0.33,0.33,0.42,,
PB27LBR,"Lighted Flat Pushbutton, 1-1/2w x 3-1/2h in Oil-Rubbed Bronze",3,$32.96,$16.15,026715179916,0.56,0.33,0.33,0.42,,
PB27LSN,"Lighted Flat Pushbutton, 1-1/2w x 3-1/2h in Satin Nickel",6,$32.96,$16.15,784891052446,0.75,0.33,0.33,0.42,,
PB340K,"Wireless Kinetic Pushbutton, White",12,$29.78,$12.20,026715260355,1.50,0.63,0.35,0.40,,
PB41APB41LA,Wiring Sleeve,24,$4.28,$2.10,784891994357,1.08,0.73,0.73,0.54,,
PB41BGL,"Round Stucco Pushbutton, 2-1/2-Inch diameter in Polished Brass",24,$8.96,$4.39,784891994340,2.06,0.94,0.69,0.82,,
PB41LBGL,"Lighted Round Stucco Pushbutton, 2-1/2-Inch diameter in Polished Brass",24,$12.48,$6.12,784891998973,2.06,0.94,0.71,0.78,,
PB41LBR,"Round Stucco Pushbutton, 2-1/2-Inch diameter in Oil-Rubbed Bronze",24,$14.82,$7.26,784891053504,1.92,0.95,0.69,0.83,,
PB41LBRL,"LED Lighted Round Stucco Pushbutton, 2-1/2? in Oil-Rubbed Bronze",12,$17.86,$7.32,026715260379,0.90,0.80,0.35,0.35,,
PB41LSN,"Lighted Round Stucco Pushbutton, 2-1/2-Inch round in Satin Nickel",24,$14.82,$7.26,784891053511,2.40,0.96,0.71,0.82,,
PB41LSNL,"LED Lighted Round Stucco Pushbutton, 2-1/2? in Satin Nickel",12,$17.86,$7.32,026715260362,0.90,0.80,0.35,0.35,,
PB4LBL,"Lighted Dimensional Pushbutton, 1-1/8w x 4-3/16h in Black",3,$28.22,$13.83,026715179978,0.56,0.33,0.33,0.42,,
PB4LBR,"Lighted Dimensional Pushbutton, 1-1/8w x 4-3/16h in Oil-Rubbed Bronze",3,$32.96,$16.15,026715179893,0.56,0.33,0.33,0.42,,
PB4LSN,"Lighted Dimensional Pushbutton, 1-1/8w x 4-3/16h in Satin Nickel",3,$32.96,$16.15,026715179756,0.56,0.33,0.33,0.42,,
PB53LWH,"Lighted Rectangular Pushbutton, 1-1/4w x 3-1/2h in White",3,$28.22,$13.83,026715179954,0.75,0.33,0.33,0.42,,
PB61LPB,"Lighted Flat Pushbutton, 1-1/4w x 4-1/2h in Polished Brass",3,$30.90,$15.14,026715179855,0.75,0.33,0.33,0.42,,
PB64LAB,"Lighted Textured Pushbutton, 1-1/8w x 4-3/4h in Antique Brass",3,$26.28,$12.88,026715179923,0.56,0.33,0.33,0.42,,
PB69LBL,"Lighted Rectangular Pushbutton, 1w x 2-3/4h in Black",6,$9.96,$4.88,026715179985,0.38,0.33,0.33,0.42,,
PB69LSN,"Lighted Rectangular Pushbutton, 1w x 2-3/4h in Satin Nickel",6,$12.58,$6.16,026715179770,0.38,0.33,0.33,0.42,,
PB7LBL,"Lighted Rectangular Pushbutton, 1w x 2-7/8h x 3/4d in Black",12,$9.40,$4.61,784891060014,0.60,0.33,0.33,0.42,,
PB7LPB,"Lighted Rectangular Pushbutton, 1w x 2-7/8h x 3/4d in Polished Brass",12,$9.40,$4.61,784891060021,0.60,0.33,0.33,0.42,,
PB7LSN,"Lighted Rectangular Pushbutton, 1w x 2-7/8h x 3/4d in Satin Nickel",12,$9.40,$4.61,784891060038,0.60,0.33,0.33,0.42,,
PB7LWH,"Lighted Rectangular Pushbutton, 1w x 2-7/8h x 3/4d in White",12,$9.40,$4.61,784891060045,0.60,0.33,0.33,0.42,,
PB7LWHL,"LED Lighted Rectangular Pushbutton, 1w x 2-7/8h x 3/4d in White",12,$13.10,$5.37,026715260386,0.60,0.44,0.30,0.38,,
PB7WH,"Rectangular Pushbutton, 1w x 2-7/8h x 3/4d in White",12,$9.40,$4.61,784891060052,0.60,0.33,0.33,0.42,,
PB82WH,"Wireless Unlighted Pushbutton, 1-1/8-Inch w x 3-1/4-Inch h x 5/8-Inch d, in White",6,$26.28,$12.88,026715235698,0.45,0.33,0.33,0.42,,
PB85BR,"Wireless Unlighted Pushbutton, 1-1/4-Inch w x 3-3/16-Inch h x 7/8-Inch d, in Oil-Rubbed Bronze",6,$45.60,$22.34,026715235735,1.20,0.33,0.33,0.42,,
PB85SN,"Wireless Unlighted Pushbutton, 1-1/4-Inch w x 3-3/16-Inch h x 7/8-Inch d, in Satin Nickel",6,$45.60,$22.34,026715235902,1.20,0.33,0.33,0.42,,
PBL2,Replacement bulbs for all lighted pushbuttons - Visu-Pack,12,$7.18,$3.52,784891990731,0.30,0.53,0.52,0.39,,
PM300SS,"Broan® 21-Inch Custom Range Hood Power Pack, 300 Max Blower CFM, Stainless Steel",1,$333.90,$153.59,026715267613,7.15,2.02,0.62,1.25,,
PM500SS,"500 CFM 20-1/2-Inch wide, Custom Power Pack in Stainless Steel",1,$935.00,$458.15,026715172290,23.40,2.29,1.30,1.42,,
PME300,"20.5-Inch, Powder Coated Silver Finish Power Pack with 290 CFM Internal Blower, ENERGY STAR Certified",1,$744.42,$364.77,026715199914,23.60,2.00,1.13,1.25,,
PP5501,PurePower 550 Air Watt Central Vacuum,1,$812.74,$341.34,026715261420,22.65,1.38,1.25,2.77,,
PP6501,PurePower 650 Air Watt Central Vacuum,1,"$1,107.72",$465.23,026715261437,26.85,1.40,1.25,3.25,,
PP7001,PurePower 700 Air Watt Central Vacuum,1,"$1,474.76",$619.39,026715261444,28.00,1.40,1.25,3.50,,
QK60,"Broan QuicKit 60 CFM Exhaust Fan Motor and Grille Upgrade, 2.5 Sones, Multi-Pack",4,$100.04,$39.28,026715228669,16.00,1.05,0.42,0.96,,
QK60S,"Broan QuicKit 60 CFM Ventilation Fan Motor and Grille Upgrade, 2.5 Sones",1,$100.04,$39.28,026715262656,5.15,1.33,0.52,1.17,,
QT130E,"Broan QT 130 CFM Ventilation Fan, 1.5 Sones; ENERGY STAR Certified",1,$326.96,$130.37,026715201037,12.90,1.33,0.95,1.30,,
QT130LE,"Broan QT Series 130 CFM Ventilation Fan with Light and Night Light, 1.5 Sones; ENERGY STAR Certified",1,$485.00,$148.56,026715201044,12.00,1.33,1.10,1.29,,
QT9093WH,"NuTone 110 CFM Heater Ventilation Fan with light, 4.0 Sones",1,$644.26,$315.69,784891322129,23.50,1.96,1.61,1.04,,
QTHB1,"Hanger Bars, (one Set) For QT Series Bath Fans",1,$25.54,$12.51,026715172788,1.50,1.38,0.38,0.29,,
QTX110HFLT,"Broan QT Series 110 CFM Ventilation Fan with Heater and Florescent Light, 0.9 Sones",1,$761.94,$275.61,026715187973,22.80,1.76,1.35,1.33,,
QTX110HL,"Broan QT Series 110 CFM Ventilation Fan with 1500W heater, 2-60W incandescent light and 7W night-light (bulbs not included), 0.9 Sones",1,$679.42,$212.81,026715163892,22.60,1.76,1.35,1.33,,
QTXE080,"Broan QTXE 80 CFM Ventilation Fan with White Grille, 0.3 Sones; ENERGY STAR Certified",1,$318.92,$116.37,026715163755,11.60,1.29,0.95,1.33,,
QTXE080FLT,"Broan QTXE Series 80 CFM Ventilation Fan Light, 36W Fluorescent Lighting, 4W Nightlight, 0.3 Sones; ENERGY STAR Certified",1,$467.16,$176.03,026715171774,13.05,1.30,1.29,1.18,,
QTXE110,"Broan QTXE 110 CFM Ventilation Fan with White Grille, 0.7 Sones; ENERGY STAR Certified",1,$360.08,$131.71,026715163779,10.70,1.33,0.95,1.29,,
QTXE110150DC,"Broan QT DC Series 110-130-150 Selectable CFM Ventilation fan, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",1,$276.58,$138.19,026715256808,12.40,1.29,0.96,1.33,,
QTXE110150DCF,"Broan QT DC Series 110-130-150 Selectable CFM Finish Pack, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",4,$219.50,$88.17,026715257805,24.00,2.79,1.17,1.17,,
QTXE110150DCL,"Broan QT DC Series 110-130-150 Selectable CFM Ventilation fan with LED light, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",1,$377.72,$187.58,026715256815,13.20,1.29,0.96,1.31,,
QTXE110150DCLF,"Broan QT DC Series 110-130-150 Selectable CFM Integrated LED Finish Pack, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",4,$342.50,$137.56,026715257812,29.00,2.79,1.17,1.17,,
QTXE110150DCS,"Broan QT DC Series 110-130-150 Selectable CFM Humidity Sensing Ventilation Fan , <0.3-0.4-0.7 Sones, ENERGY STAR Certified",1,$467.06,$187.58,026715256822,12.40,1.29,0.96,1.33,,
QTXE110150DCSL,"Broan QT DC Series 110-130-150 Selectable CFM Humidity Sensing Ventilation fan with LED light, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",1,$669.46,$268.87,026715256839,13.60,1.29,0.96,1.33,,
QTXE110FLT,"Broan QTXE Series 110 CFM Ventilation Fan/Light, 36W Fluorescent Light, 4W Nightlight, 0.7 Sones; ENERGY STAR Certified",1,$526.08,$199.36,026715171781,12.00,1.30,1.29,1.18,,
QTXE110S,"Broan QTXE Series 110 CFM Humidity Sensing Ventilation Fan with White Grille, 0.7 Sones, ENERGY STAR Certified",1,$511.70,$126.20,026715164158,12.15,1.33,0.95,1.29,,
QTXE150,"Broan QTXE Series 150 CFM Ventilation Fan, 1.4 Sones; ENERGY STAR Certified",1,$424.16,$159.04,026715163793,11.70,1.33,0.93,1.27,,
QTXE150FLT,"Broan QTXE Series 150 CFM Ventilation Fan Light, 36W Fluorescent Light, 4W nightlight, 1.4 Sones; ENERGY STAR Certified",1,$597.12,$219.40,026715171798,13.10,1.33,1.18,1.29,,
QTXEDCH,"Broan QT DC Series 110-130-150 Selectable CFM Housing Pack, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",4,$159.04,$57.87,026715257829,27.00,2.52,1.17,1.65,,
QTXEDCLH,"Broan QT DC Series 110-130-150 Selectable CFM Integrated LED Housing Pack, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",4,$159.04,$57.87,026715261161,27.20,2.53,1.19,1.66,,
QTXEDCSH,"Broan QT DC Series 110-130-150 Selectable CFM with Humidity Sensing Housing Pack, <0.3-0.4-0.7 Sones, ENERGY STAR Certified",4,$207.02,$75.21,026715261178,28.80,2.53,1.18,1.65,,
QTXEN080,"NuTone QTXE 80 CFM Ventilation Fan with White Grille, 0.3 Sones; ENERGY STAR Certified",1,$318.92,$116.37,784891218255,11.60,1.29,0.96,1.28,,
QTXEN080FLT,"Broan QTXE Series 80 CFM Ventilation Fan/Light with White Grille, 0.3 Sones; ENERGY STAR Certified",1,$467.16,$176.03,784891215308,12.90,1.30,1.29,1.18,,
QTXEN110,"NuTone QTXE Series 110 CFM Ventilation Fan with White Grille, 0.7 Sones; ENERGY STAR Certified",1,$360.08,$131.71,784891218279,10.70,1.29,0.96,1.28,,
QTXEN110FLT,"NuTone QTXE Series 110 CFM Ventilation Fan/Light with White Grille, 0.7 Sones; ENERGY STAR Certified",1,$526.08,$199.36,784891215315,12.00,1.30,1.29,1.18,,
QTXEN150,"NuTone QTXE 150 CFM Ventilation Fan with White Grille, 1.4 Sones; ENERGY STAR Certified",1,$424.16,$159.04,784891218293,11.60,1.32,0.96,1.29,,
QTXEN150FLT,"NuTone QTXE Series 150 CFM Ventilation Fan/Light with White Grille, 1.4 Sones; ENERGY STAR Certified",1,$597.12,$219.40,784891215322,13.10,1.33,1.18,1.29,,
QTXN110HFLT,"NuTone QT Series 110 CFM Ventilation Fan with Heater and Florescent Light, 0.9 Sones",1,$761.94,$275.61,026715187980,22.70,1.75,1.35,1.33,,
QTXN110HL,"NuTone QT Series 110 CFM Ventilation Fan with 1500W Heater and Florescent Light, 0.9 Sones",1,$679.42,$212.81,784891218484,22.60,1.75,1.35,1.33,,
RB110,"Broan ULTRA PRO Series 110 CFM Ventilation Fan, 0.6 Sones; ENERGY STAR Certified",1,$360.02,$112.66,026715230051,13.50,1.17,1.25,0.96,,
RB110L1,"Broan ULTRA PRO Series 110 CFM Ventilation Fan/LED Light, 0.8 Sones; ENERGY STAR Certified",1,$505.94,$160.81,026715254798,14.46,1.25,1.17,0.98,,
RB80,"Broan ULTRA PRO Series 80 CFM Ventilation Fan, <0.3 Sones; ENERGY STAR Certified",1,$324.58,$104.47,026715230044,14.50,1.17,1.25,0.96,,
RB80L1,"Broan ULTRA PRO Series 80 CFM Ventilation Fan Light, <0.3 Sones; ENERGY STAR Certified",1,$474.40,$144.45,026715254804,14.38,1.25,1.17,0.98,,
RBFIP33,"Optional Baffle Filter Kit for 33-Inch Pro-Style Insert, in Stainless Steel",1,$270.74,$132.66,026715157976,6.90,1.29,0.70,1.15,,
RBFIP45,"Optional Baffle Filter Kit for 45-Inch Pro-Style Insert, in Stainless Steel",1,$333.92,$163.62,026715157983,9.60,1.28,0.71,1.15,,
RD1,Broan-NuTone Radiation Damper for LoSone Select Ventilation Fans,1,$211.88,$103.82,026715124749,4.10,1.09,0.37,1.08,,
RD2,"Ceiling Radiation/Fire Damper, 3-hour UL Rated. L400/500/700 Series",1,$226.04,$110.76,026715124756,4.80,1.87,1.10,0.37,,
RDF1,Broan-NuTone Premium Radiation Damper for Ventilation Fans-Ultra,1,$150.16,$57.43,026715201662,4.90,1.12,1.03,0.43,,
RDF2,Radiation Damper Plus Bracket for LP50100DC,1,$150.16,$57.43,026715261529,4.75,1.10,1.05,0.43,,
RDFQF,Premium Radiation Damper for QT Series Ventilation Fans,1,$150.16,$58.55,026715234813,2.15,0.98,0.91,0.21,,
RDFQL,Premium Radiation Damper for QT Series Ventilation Fan Lights,1,$150.16,$58.55,026715234806,3.30,0.98,0.98,0.21,,
RDFU,"Broan-NuTone Premium Radiation Damper for ULTRA GREEN, ULTRA Pro and select QT Series Ventilation Fans and Fan Lights",1,$150.16,$58.55,026715234790,3.75,1.00,0.97,0.33,,
RDFU1,Premium radiation damper for use with Broan QTXE110150DC Series adjustable CFM ventilation fans,1,$150.16,$58.55,026715261512,14.15,0.98,1.00,0.31,,
RDFUWT,Radiation Damper for Premium Ventilation Fans and Fan/Lights,1,$150.16,$68.22,026715250929,5.55,1.04,1.01,0.50,,
RDH,"Broan J-Can Housing W/Radiation Damper, includes hanger bars. To be used with Models 110RDF, 80RDF and HD50RDF finish packs",4,$171.88,$84.22,026715146086,22.40,1.75,0.88,1.54,,
RDJUMPQ,Wire Jumper Kit for QT Sensing Fan Lights,1,$12.84,$5.10,026715234837,0.03,0.50,0.42,0.02,,
RDJUMPU,Wire Jumper Kit for ULTRA GREEN Fan Lights and Sensing Fan Lights,1,$23.32,$11.61,026715234820,0.10,0.48,0.21,0.08,,
RDJUMPU1,Wire Jumper Kit for ULTRA GREEN & ULTRA PRO Fan LED Lights & Sensing Fan LED Lights,1,$23.32,$11.61,026715254453,0.05,0.63,0.27,0.04,,
RDJUMPU2,RADIATION DAMPER JUMPER KIT ULTRA LED   ,1,$40.52,$16.60,026715263516,0.05,0.58,0.46,0.04,,
RDM2,Radiation Damper for Flex and Flex DC Series Bathroom Exhaust Fans and Fans with Lights,1,$206.44,$65.06,026715257904,3.75,0.96,0.93,0.29,,
RDMWT,Radiation Damper for InVent Series Ventilation Fans and Fan/Lights,1,$208.82,$75.74,026715250936,6.50,0.98,0.98,0.80,,
RDMWT2,Radiation Damper for InVent Series Ventilation Fans and Fans with Lights for use in wood truss installations,1,$206.44,$75.74,026715257911,6.50,0.98,0.98,0.77,,
RFTH95,"Powered Attic Ventilator Automatic, Adjustable Thermostat",1,$27.64,$13.54,784891310959,0.65,0.40,0.36,0.23,,
RK54,Optional Non-Duct Kit for Broan Elite 54000 Island Range Hood,1,$244.26,$119.69,026715174409,4.50,1.48,0.89,0.90,,
RK56,Optional Non-Duct Kit for B56 and B57 Series Range Hoods,1,$177.52,$86.98,026715187874,5.50,1.58,0.80,0.93,,
RK58,Non-ducted Kit f/B58,1,$177.52,$86.98,026715187881,5.20,1.57,0.79,0.93,,
RKE56,Optional Non-Duct Kit for EW56 Series Range Hoods,1,$274.14,$134.33,026715195183,7.10,2.12,0.57,1.42,,
RKE58,Optional Non-Duct Kit for EW58 Series Range Hoods,1,$274.14,$134.33,026715195190,7.00,2.12,0.60,1.14,,
RKE59,Optional Non-Duct Kit for EI59 Series Range Hoods for Lowe's,1,$274.14,$134.33,026715195176,6.60,2.12,0.63,1.34,,
RMDD3004,"30-Inch Stainless Steel, Downdraft, Internal Blower, 500 CFM",1,"$2,103.94","$1,030.93",026715151752,66.20,2.90,2.83,0.97,,
RMDD3004EX,"30-Inch Stainless Steel Downdraft External Blower, Choice of Optional Exterior or In-line Blowers Sold Separately",1,"$1,683.82",$825.07,026715151783,53.60,2.83,2.91,0.90,,
RMDD3604,"36-Inch Stainless Steel, Downdraft, Internal Blower , 500 CFM",1,"$2,162.90","$1,059.82",026715151769,72.70,3.33,3.00,0.97,,
RMDD3604EX,"36-Inch, Stainless Steel, Downdraft External Blower",1,"$1,728.88",$847.15,026715151790,61.80,3.33,2.91,0.89,,
RMDD4804,"48-Inch Stainless Steel, Downdraft , Internal Blower, 500 CFM",1,"$2,378.12","$1,165.28",026715151776,96.00,4.33,2.92,0.92,,
RMDD4804EX,"48-Inch Stainless Steel Downdraft External Blower, Choice of Optional Exterior or In-line Blowers Sold Separately",1,"$1,961.60",$961.18,026715151806,77.00,4.33,2.92,0.92,,
RMDDRBK,Remote Button Kit for Broan Elite RMDD Downdraft,1,$86.78,$42.52,026715151813,0.30,0.40,0.35,0.35,,
RMIP33,33-Inch Pro-Style Built-In Range Hood Insert,1,$952.66,$374.50,026715157846,32.50,3.31,1.16,2.20,,
RMIP45,45-Inch Pro-Style Built-In Range Hood Insert,1,"$1,049.84",$412.71,026715157853,41.80,4.33,1.15,2.25,,
RMIPWC,Optional Wall Control in Stainless,1,$170.14,$83.37,026715157969,1.60,0.68,0.53,0.41,,
RML3336S,"Broan Elite 36-Inch wide Custom Hood Liner to fit RMIP33 Insert, in Stainless Steel",1,$384.94,$188.62,026715163670,10.70,3.67,2.25,0.42,,
RML3342S,"Broan Elite 42-Inch wide Custom Hood Liner to fit RMIP33 Insert, in Stainless Steel",1,$393.92,$193.02,026715163687,14.10,4.67,2.25,0.42,,
RML4548S,"Broan Elite 48-Inch wide Custom Hood Liner to fit RMIP45 Insert, in Stainless Steel",1,$416.22,$203.95,026715163694,13.30,4.67,2.25,0.42,,
RML4554S,"Broan Elite 54-Inch wide Custom Hood Liner to fit RMIP45 Insert, in Stainless Steel",1,$454.98,$222.94,026715172825,18.20,6.67,2.25,0.42,,
RML4560S,"Broan Elite 60-Inch wide Custom Hood Liner to fit RMIP45 Insert, in Stainless Steel",1,$461.20,$225.99,026715163700,19.10,6.67,2.25,0.42,,
RML5230S,"Broan Elite 30-Inch wide Custom Hood Liner to fit PM500SS built-in hood, in Stainless Steel",1,$326.20,$159.84,026715240159,11.35,3.68,2.27,0.43,,
RML5236L,"Broan Elite 36-Inch wide Custom Hood Liner to fit PM500SS built-in hood, in Stainless Steel",1,$393.92,$193.02,772371150423,13.00,3.69,2.28,0.43,,
RML5236S,"Broan Elite 36-Inch wide Custom Hood Liner to fit PM500SS built-in hood, in Stainless Steel",1,$384.94,$188.62,772371150416,12.00,3.69,2.28,0.43,,
RML7030L,"Broan Elite 30"" wide Custom Hood Liner to fit RMP17004 or RMPE7004 Inserts, in Stainless Steel",1,$348.66,$170.84,026715157938,11.40,3.69,2.27,0.42,,
RML7030S,"Broan Elite 30-Inch wide Custom Hood Liner to fit RMP17004 or RMPE7004 Inserts, in Stainless Steel",1,$326.20,$159.84,026715157907,10.70,3.68,2.27,0.43,,
RML7036L,"Broan Elite 36-Inch wide Custom Hood Liner to fit RMP17004 or RMPE7004 Inserts, in Stainless Steel",1,$393.92,$193.02,026715157945,11.90,3.67,2.25,0.42,,
RML7036S,"Broan Elite 36-Inch wide Custom Hood Liner to fit RMP17004 or RMPE7004 Inserts, in Stainless Steel",1,$384.94,$188.62,026715157914,11.00,3.71,2.25,0.43,,
RML7048L,"Broan Elite 48-Inch wide Custom Hood Liner to fit RMP17004 or RMPE7004 Inserts, in Stainless Steel",1,$482.62,$236.48,026715157952,16.20,4.67,2.25,0.42,,
RML7048S,"Broan Elite 48-Inch wide Custom Hood Liner to fit RMP17004 or RMPE7004 Inserts, in Stainless Steel",1,$416.22,$203.95,026715157921,14.70,4.67,2.25,0.42,,
RMP17004,"27-9/16-Inch, Stainless Steel Power Pack, Internal Blower, 400 CFM",1,"$1,319.28",$547.47,026715152285,27.40,2.86,1.31,1.42,,
RMP3004,30-Inch Backsplash with shelves in Stainless Steel,1,$658.84,$322.83,026715153244,19.40,3.67,2.25,0.42,,
RMP3604,36-Inch Backsplash with shelves in Stainless Steel,1,$705.14,$345.52,026715153251,19.60,3.69,2.26,0.42,,
RMP4204,42-Inch Backsplash with shelves in Stainless Steel,1,$751.34,$368.16,026715153268,23.00,4.67,2.25,0.42,,
RMP4804,48-Inch Backsplash with shelves in Stainless Steel,1,$797.60,$390.82,026715153275,24.00,4.67,2.25,0.42,,
RMP5404,54-Inch Backsplash with shelves in Stainless Steel,1,$844.00,$413.56,026715153282,30.00,6.67,2.25,0.42,,
RMP6004,60-Inch Backsplash with shelves in Stainless Steel,1,$890.16,$436.18,026715153299,34.80,6.67,2.25,0.42,,
RMPE7004,"27-9/16-Inch, Stainless Steel Power Pack, External Blower",1,$937.36,$459.31,026715152292,12.30,2.46,0.77,1.17,,
RN110,"NuTone ULTRA PRO Series 110 CFM Ventilation Fan, 0.6 Sones, ENERGY STAR Certified",1,$360.02,$112.66,026715230099,13.50,1.17,1.25,0.96,,
RN110L,"NuTone ULTRA PRO Series 110 CFM Ventilation Fan Light with Night Light, 0.8 Sones; ENERGY STAR Certified",1,$505.94,$160.81,026715230112,14.60,1.24,1.15,1.21,,
RN80,"NuTone ULTRA PRO Series 80 CFM Ventilation Fan, <0.3 Sones; ENERGY STAR Certified",1,$324.58,$104.47,026715230082,14.50,1.25,1.17,0.96,,
RN80L,"NuTone ULTRA PRO Series 80 CFM Ventilation Fan Light with Night Light, <0.3 Sones; ENERGY STAR Certified",1,$474.40,$144.45,026715230105,14.60,1.24,1.15,1.21,,
