Model Number,Item Name,Description,UPC Code,Estimated Lead Time (Days),List Price,My Price,Future Price Effective Date,Future List Price,Future My Price,Note on Estimated Lead Time,,,,,,,,
SS-6BI-GWH-E00,SOFTSWITCH 48 6BUTTON SEETOUCH,SOFTSWITCH 48 6BUTTON SEE-SS-6BI-GWH-E00,027557127738             ,10,320.00,160.00,2022-07-10,375.00,187.50,Ships in 2-3 weeks,,,,,,,,
SS-7BI-GWH-E00,SOFTSWITCH 48 7 BUTTON SEETOUC,SOFTSWITCH 48 7 BUTTON SE-SS-7BI-GWH-E00,027557108720             ,10,320.00,160.00,2022-07-10,375.00,187.50,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-BI,Avail Jan 17 2022-SUNNATA SWI,,784276286237             ,20,149.90,74.95,2022-07-11,149.90,74.95,Ships in 4-5 weeks,,,,,,,,
ST-6ANS-BL,Avail Jan 17 2022-SUNNATA SWI,,784276286213             ,10,139.90,69.95,2022-07-11,139.90,69.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-BW,SUNNATA SWITCH BW,,784276294218             ,20,149.90,74.95,2022-07-11,149.90,74.95,Ships in 4-5 weeks,,,,,,,,
ST-6ANS-CS,Avail Jan 17 2022-SUNNATA SWI,,784276294249             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-CY,Avail Jan 17 2022-SUNNATA SWI,,784276294263             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-DE,Avail Jan 17 2022-SUNNATA SWI,,784276294287             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-EP,SUNNATA SWITCH EP,,784276294300             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-GL,SUNNATA SWITCH GL,,784276294324             ,15,149.90,74.95,2022-07-11,149.90,74.95,Ships in 3-4 weeks,,,,,,,,
ST-6ANS-IV,Avail Jan 17 2022-SUNNATA SWI,,784276286206             ,10,139.90,69.95,2022-07-11,139.90,69.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-LA,Avail Jan 17 2022-SUNNATA SWI,,784276286190             ,10,139.90,69.95,2022-07-11,139.90,69.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-LG,Avail Jan 17 2022-SUNNATA SWI,,784276294348             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-MI,Avail Jan 17 2022-SUNNATA SWI,,784276294362             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-MN,Avail Jan 17 2022-SUNNATA SWI,,784276286244             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-PB,Avail Jan 17 2022-SUNNATA SWI,,784276294393             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-PM,Avail Jan 17 2022-SUNNATA SWI,,784276294416             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-RW,Avail Jan 17 2022-SUNNATA SWI,,784276294430             ,20,149.90,74.95,2022-07-11,149.90,74.95,Ships in 4-5 weeks,,,,,,,,
ST-6ANS-SA,Avail Jan 17 2022-SUNNATA SWI,,784276294454             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-SD,Avail Jan 17 2022-SUNNATA SWI,,784276294478             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-SL,Avail Jan 17 2022-SUNNATA SWI,,784276294492             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-SR,Avail Jan 17 2022-SUNNATA SWI,,784276294522             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-SW,Avail Jan 17 2022-SUNNATA SWI,,784276286220             ,2,149.90,74.95,2022-07-11,149.90,74.95,Ships in 1-2 weeks,,,,,,,,
ST-6ANS-TF,Avail Jan 17 2022-SUNNATA SWI,,784276294546             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-TP,Avail Jan 17 2022-SUNNATA SWI,,784276294560             ,10,149.90,74.95,2022-07-11,149.90,74.95,Ships in 2-3 weeks,,,,,,,,
ST-6ANS-WH,Avail Jan 17 2022-SUNNATA SWI,,784276286183             ,10,139.90,69.95,2022-07-11,139.90,69.95,Ships in 2-3 weeks,,,,,,,,
ST-AS-BL,SUNNATA ACC SWITCH ED BOX BL,,784276811033             ,10,23.80,11.90,2022-07-11,23.80,11.90,Ships in 2-3 weeks,,,,,,,,
ST-AS-IV,SUNNATA ACC SWITCH ED BOX IV,,784276811040             ,10,23.80,11.90,2022-07-11,23.80,11.90,Ships in 2-3 weeks,,,,,,,,
ST-AS-LA,SUNNATA ACC SWITCH ED BOX LA,,784276811057             ,10,23.80,11.90,2022-07-11,23.80,11.90,Ships in 2-3 weeks,,,,,,,,
ST-AS-WH,SUNNATA ACC SWITCH ED BOX WH,,784276811002             ,10,23.80,11.90,2022-07-11,23.80,11.90, Ships in 10 business days,,,,,,,,
STCL-153M-BL,SUNNATA TOUCH ED BOX BLACK,,784276810937             ,85,53.00,26.50,2022-07-11,53.00,26.50, Estimated to ship in 17-18 wks,,,,,,,,
STCL-153MH-BL,SUNNATA TOUCH CLAM BLACK,,784276810845             ,50,53.00,26.50,2022-07-11,53.00,26.50,Ships in 10-11 weeks,,,,,,,,
STCL-153MH-IV,SUNNATA TOUCH CLAM IVORY,,784276810852             ,10,53.00,26.50,2022-07-11,53.00,26.50,Ships in 2-3 weeks,,,,,,,,
STCL-153MH-LA,SUNNATA TOUCH CLAM,LT ALMOND,784276810869             ,10,53.00,26.50,2022-07-11,53.00,26.50,Ships in 2-3 weeks,,,,,,,,
STCL-153MH-WH,SUNNATA TOUCH CLAM WHITE,,784276810838             ,10,53.00,26.50,2022-07-11,53.00,26.50, Estimated to ship in 2-3 wks,,,,,,,,
STCL-153M-IV,SUNNATA TOUCH ED BOX IVORY,,784276810944             ,10,53.00,26.50,2022-07-11,53.00,26.50,Ships in 2-3 weeks,,,,,,,,
STCL-153M-LA,SUNNATA TOUCH ED BOX,LT ALMOND,784276810951             ,50,53.00,26.50,2022-07-11,53.00,26.50,Ships in 10-11 weeks,,,,,,,,
STCL-153MRH-WH,SUNNATA 3-WAY KIT WHITE,,784276811019             ,10,76.80,38.40,2022-07-11,76.80,38.40,Ships in 2-3 weeks,,,,,,,,
STCL-153M-WH,SUNNATA TOUCH ED BOX WHITE,,784276810920             ,10,53.00,26.50,2022-07-11,53.00,26.50, Ships in 10 business days,,,,,,,,
STCL-153PH-WH,SUNNATA TOUCH DIMMER,LED+ WH,784276804783             ,2,53.00,26.50,2022-07-11,53.00,26.50, Ships in 2 business days,,,,,,,,
ST-PRO-N-BI,Avail Jan 17 2022-SUNNATA PRO,,784276286169             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-BL,Avail Jan 17 2022-SUNNATA PRO,,784276286145             ,50,139.90,69.95,2022-07-11,139.90,69.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-BW,SUNNATA PRO LED+ DIMMER BW,,784276295161             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-CS,Avail Jan 17 2022-SUNNATA PRO,,784276295178             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-CY,Avail Jan 17 2022-SUNNATA PRO,,784276295185             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-DE,Avail Jan 17 2022-SUNNATA PRO,,784276295192             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-EP,SUNNATA PRO LED+ DIMMER EP,,784276295208             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-GL,SUNNATA PRO LED+ DIMMER GL,,784276295215             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-IV,Avail Jan 17 2022-SUNNATA PRO,,784276286138             ,50,139.90,69.95,2022-07-11,139.90,69.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-LA,Avail Jan 17 2022-SUNNATA PRO,,784276286121             ,50,139.90,69.95,2022-07-11,139.90,69.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-LG,Avail Jan 17 2022-SUNNATA PRO,,784276295222             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-MI,Avail Jan 17 2022-SUNNATA PRO,,784276295239             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-MN,Avail Jan 17 2022-SUNNATA PRO,,784276286176             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-PB,Avail Jan 17 2022-SUNNATA PRO,,784276295246             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-PM,Avail Jan 17 2022-SUNNATA PRO,,784276295253             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-RW,Avail Jan 17 2022-SUNNATA PRO,,784276295260             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-SA,Avail Jan 17 2022-SUNNATA PRO,,784276295277             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-SD,Avail Jan 17 2022-SUNNATA PRO,,784276295284             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-SL,Avail Jan 17 2022-SUNNATA PRO,,784276295291             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-SR,Avail Jan 17 2022-SUNNATA PRO,,784276295307             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-SW,Avail Jan 17 2022-SUNNATA PRO,,784276286152             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-TF,Avail Jan 17 2022-SUNNATA PRO,,784276295314             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-TP,Avail Jan 17 2022-SUNNATA PRO,,784276295321             ,50,149.90,74.95,2022-07-11,149.90,74.95,Ships in 10-11 weeks,,,,,,,,
ST-PRO-N-WH,Avail Jan 17 2022-SUNNATA PRO,,784276286114             ,50,139.90,69.95,2022-07-11,139.90,69.95, Estimated to ship in 10-11 wks,,,,,,,,
ST-RD-BI,Avail Jan 17 2022-SUNNATA COM,,784276286305             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-BL,Avail Jan 17 2022-SUNNATA COM,,784276286282             ,20,89.00,44.50,2022-07-11,89.00,44.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-BW,SUNNATA COMPANION DIMMER BW,,784276294584             ,35,99.00,49.50,2022-07-11,99.00,49.50,Ships in 7-8 weeks,,,,,,,,
ST-RD-CS,Avail Jan 17 2022-SUNNATA COM,,784276294607             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-CY,Avail Jan 17 2022-SUNNATA COM,,784276294621             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-DE,Avail Jan 17 2022-SUNNATA COM,,784276294645             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-EP,SUNNATA COMPANION DIMMER EP,,784276294669             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-GL,SUNNATA COMPANION DIMMER GL,,784276294683             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-IV,Avail Jan 17 2022-SUNNATA COM,,784276286275             ,20,89.00,44.50,2022-07-11,89.00,44.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-LA,Avail Jan 17 2022-SUNNATA COM,,784276286268             ,20,89.00,44.50,2022-07-11,89.00,44.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-LG,Avail Jan 17 2022-SUNNATA COM,,784276294706             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-MI,Avail Jan 17 2022-SUNNATA COM,,784276294720             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-MN,Avail Jan 17 2022-SUNNATA COM,,784276286312             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-PB,Avail Jan 17 2022-SUNNATA COM,,784276294744             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-PM,Avail Jan 17 2022-SUNNATA COM,,784276294768             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-RW,Avail Jan 17 2022-SUNNATA COM,,784276294782             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-SA,Avail Jan 17 2022-SUNNATA COM,,784276294805             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-SD,Avail Jan 17 2022-SUNNATA COM,,784276294836             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-SL,Avail Jan 17 2022-SUNNATA COM,,784276294850             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-SR,Avail Jan 17 2022-SUNNATA COM,,784276294874             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-SW,Avail Jan 17 2022-SUNNATA COM,,784276286299             ,35,99.00,49.50,2022-07-11,99.00,49.50, Estimated to ship in 7-11 wks,,,,,,,,
ST-RD-TF,Avail Jan 17 2022-SUNNATA COM,,784276294898             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-TP,Avail Jan 17 2022-SUNNATA COM,,784276294911             ,20,99.00,49.50,2022-07-11,99.00,49.50,Ships in 4-5 weeks,,,,,,,,
ST-RD-WH,Avail Jan 17 2022-SUNNATA COM,,784276286251             ,20,89.00,44.50,2022-07-11,89.00,44.50, Estimated to ship in 4-5 wks,,,,,,,,
ST-RS-BI,Avail Jan 17 2022-SUNNATA COM,,784276286374             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-BL,Avail Jan 17 2022-SUNNATA COM,,784276286350             ,30,89.00,44.50,2022-07-11,89.00,44.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-BW,SUNNATA COMPANION SWITCH BW,,784276294935             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-CS,Avail Jan 17 2022-SUNNATA COM,,784276294959             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-CY,Avail Jan 17 2022-SUNNATA COM,,784276294973             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-DE,Avail Jan 17 2022-SUNNATA COM,,784276295000             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-EP,SUNNATA COMPANION SWITCH EP,,784276295024             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-GL,SUNNATA COMPANION SWITCH GL,,784276295048             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-IV,Avail Jan 17 2022-SUNNATA COM,,784276286343             ,30,89.00,44.50,2022-07-11,89.00,44.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-LA,Avail Jan 17 2022-SUNNATA COM,,784276286336             ,30,89.00,44.50,2022-07-11,89.00,44.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-LG,Avail Jan 17 2022-SUNNATA COM,,784276295055             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-MI,Avail Jan 17 2022-SUNNATA COM,,784276295062             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-MN,Avail Jan 17 2022-SUNNATA COM,,784276286381             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-PB,Avail Jan 17 2022-SUNNATA COM,,784276295079             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-PM,Avail Jan 17 2022-SUNNATA COM,,784276295086             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-RW,Avail Jan 17 2022-SUNNATA COM,,784276295093             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-SA,Avail Jan 17 2022-SUNNATA COM,,784276295109             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-SD,Avail Jan 17 2022-SUNNATA COM,,784276295116             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-SL,Avail Jan 17 2022-SUNNATA COM,,784276295123             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-SR,Avail Jan 17 2022-SUNNATA COM,,784276295130             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-SW,Avail Jan 17 2022-SUNNATA COM,,784276286367             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-TF,Avail Jan 17 2022-SUNNATA COM,,784276295147             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-TP,Avail Jan 17 2022-SUNNATA COM,,784276295154             ,30,99.00,49.50,2022-07-11,99.00,49.50,Ships in 6-7 weeks,,,,,,,,
ST-RS-WH,SUNNATA COMPANION SWITCH WH,,784276286329             ,30,89.00,44.50,2022-07-11,89.00,44.50,Ships in 6-7 weeks,,,,,,,,
T120-9DC-3-BL,TRANSFORMER 120VAC/9V DC,300MA BLACK,027557055789             ,10,46.50,23.25,2022-07-10,51.00,25.50,Ships in 2-3 weeks,,,,,,,,
T-5DC-USB-BL,BRIDGE POWER SUPPLY BLACK,,784276243766             ,10,32.00,17.60,2022-07-10,35.00,19.25,Ships in 2-3 weeks,,,,,,,,
TT-300H-BR,CREDENZA 300W PLUGIN,CREDENZA 300W DMR BR CLAMSHEL-TT-300H-BR,027557014458             ,50,17.80,8.90,2022-07-11,17.80,8.90, Estimated to ship in 10-11 wks,,,,,,,,
TT-300H-WH,CREDENZA 300W PLUGIN,CREDENZA 300W DMR WHITE-TT-300H-WH,027557014465             ,20,17.80,8.90,2022-07-11,17.80,8.90,Ships in 4-5 weeks,,,,,,,,
TT-300NLH-BL,CREDENZA 300W PLUGIN NLITE,CREDENZA 300W NLITE CLM BLA-TT-300NLH-BL,027557390866             ,20,17.80,8.90,2022-07-11,17.80,8.90,Ships in 4-5 weeks,,,,,,,,
TT-300NLH-BR,CREDENZA 300W PLUGIN NLITE,CREDENZA 300W DMR BR NIGHTL-TT-300NLH-BR,027557390811             ,40,17.80,8.90,2022-07-11,17.80,8.90, Estimated to ship in 8-12 wks,,,,,,,,
TT-300NLH-WH,CREDENZA 300W PLUGIN NLITE,CREDENZA 300W DMR WH NIGHTL-TT-300NLH-WH,027557390927             ,20,17.80,8.90,2022-07-11,17.80,8.90,Ships in 4-5 weeks,,,,,,,,
TTCL-100H-BL,CREDENZA 100W LED PLUGIN,CREDENZA CFL/LED CLAM-TTCL-100H-BL,027557003476             ,10,22.00,11.00,2022-07-11,22.00,11.00, Estimated to ship in 2-3 wks,,,,,,,,
TTCL-100H-BR,CREDENZA 100W LED PLUGIN,CREDENZA CFL/LED CLAM-TTCL-100H-BR,027557003483             ,60,22.00,11.00,2022-07-11,22.00,11.00,Ships in 12-13 weeks,,,,,,,,
TTCL-100H-WH,CREDENZA 100W LED PLUGIN,CREDENZA CFL/LED CLAM-TTCL-100H-WH,027557001397             ,10,22.00,11.00,2022-07-11,22.00,11.00, Ships in 10 business days,,,,,,,,
TVI-LMF-2A,ECOSYS TO 0-10 V INTFC,LED FIXTURE MODULE,784276005739,60,75.00,37.50,2022-07-10,100.00,50.00, Estimated to ship in 12-18 wks,,,,,,,,
UCW-1-WH,CLARO WALLPLATE 1 GANG,BAA WH,784276287463             ,10,5.00,2.50,2022-07-11,5.00,2.50,Ships in 2-3 weeks,,,,,,,,
UEHDT832MU210,ECOSYS H SER T8 32W 2L,(BAA) BF1.0,784276015127             ,25,170.00,85.00,2022-07-10,345.00,172.50,Ships in 5-6 weeks,,,,,,,,
UH3DT528CU210,HI-LUME 3D BALLAST T5 28W 2L,(BAA) BF1.0,784276011389             ,25,270.00,135.00,2022-07-10,415.00,207.50,Ships in 5-6 weeks,,,,,,,,
UH3DT832CU110,HI-LUME 3D T8 32W 1L C CAN,BF1.0 (BAA),027557823104             ,25,305.00,152.50,2022-07-10,415.00,207.50,Ships in 5-6 weeks,,,,,,,,
UH3DT832CU117,HI-LUME 3D T8 32W 1L C CAN,BF1.17 (BAA),027557823111             ,20,305.00,152.50,2022-07-10,415.00,207.50,Ships in 4-5 weeks,,,,,,,,
UH3DT832CU210,HI-LUME 3D T8 32W 2L C CAN,BF1.0 (BAA),027557823128             ,25,320.00,160.00,2022-07-10,415.00,207.50,Ships in 5-6 weeks,,,,,,,,
UH3DT832CU217,HI-LUME 3D T8 32W 2L C CAN,BF1.17Â  (BAA),027557823135             ,25,320.00,160.00,2022-07-10,415.00,207.50,Ships in 5-6 weeks,,,,,,,,
ULOS-CDT-1000RWH,OCC SEN CEIL MT DUAL TECH,1000 SQ FT W/RELAY WH USA,027557860000             ,10,257.00,128.50,2022-07-10,285.00,142.50,Ships in 2-3 weeks,,,,,,,,
ULOS-CDT-1000-WH,OCC SEN CEIL MT DUAL TECH,1000 SQ FT WHITE USA,027557859998             ,16,240.00,120.00,2022-07-10,265.00,132.50,Ships in 4-5 weeks,,,,,,,,
ULOS-CDT-2000RWH,OCC SEN CEIL MT DUAL TECH,2000 SQ FT W/RELAY WH USA,027557859967             ,20,278.00,139.00,2022-07-10,305.00,152.50,Ships in 4-5 weeks,,,,,,,,
ULOS-CDT-2000-WH,OCC SEN CEIL MT DUAL TECH,2000 SQ FT WHITE USA,027557859950             ,25,267.00,133.50,2022-07-10,295.00,147.50, Estimated to ship in 5-8 wks,,,,,,,,
ULOS-CDT-500R-WH,OCC SEN CEIL MT DUAL TECH,500 SQ FT W/RELAY WH USA,027557860024             ,30,209.00,104.50,2022-07-10,230.00,115.00,Ships in 6-7 weeks,,,,,,,,
ULOS-CDT-500-WH,OCC SEN CEIL MT DUAL TECH,500 SQ FT WHITE USA,027557860017             ,20,192.00,96.00,2022-07-10,210.00,105.00,Ships in 4-5 weeks,,,,,,,,
ULOS-CIR-1500-WH,OCC SEN CEIL MNT INFRARED,1500 SQ FT WH USA,027557860062             ,20,155.00,77.50,2022-07-10,270.00,135.00,Ships in 4-5 weeks,,,,,,,,
ULOS-CIR-450-WH,OCC SEN CEIL MNT INFRARED,450 SQ FT WH USA,027557860079             ,25,160.00,80.00,2022-07-10,175.00,87.50,Ships in 5-6 weeks,,,,,,,,
ULOS-CUS-1000-WH,OCCUPANCY SEN CEILING MNT,ULTRASONIC 1000SQFT WH US,027557860048             ,25,209.00,104.50,2022-07-10,230.00,115.00,Ships in 5-6 weeks,,,,,,,,
ULOS-CUS-2000-WH,OCCUPANCY SEN CEILING MNT,ULTRASONIC 2000SQFT WH US,027557860031             ,10,240.00,120.00,2022-07-10,265.00,132.50,Ships in 2-3 weeks,,,,,,,,
ULOS-CUS-500-WH,OCCUPANCY SEN CEILING MNT,ULTRASONIC 500SQFT WH USA,027557860055             ,25,187.00,93.50,2022-07-10,205.00,102.50,Ships in 5-6 weeks,,,,,,,,
ULOS-WDT-R-WH,OCC SEN WALL MT DUAL TECH,1600 SQ FT W/RELAY WH USA,027557860093             ,10,272.00,136.00,2022-07-10,300.00,150.00,Ships in 2-3 weeks,,,,,,,,
ULOS-WDT-WH,OCC SEN WALL MT DUAL TECH,1600 SQ FT WH USA,027557860086             ,5,262.00,131.00,2022-07-10,290.00,145.00,Ships in 1-2 weeks,,,,,,,,
ULOS-WIR-WH,OCC SEN WALL MNT INFRARED,1600 SQ FT WH USA,027557860109             ,25,192.00,96.00,2022-07-10,210.00,105.00,Ships in 5-6 weeks,,,,,,,,
ULRF2-OCR2B-P-WH,LUTRON OCCUPANCY SENSOR,1 WAY FM 434 R2 BAA,027557831994             ,80,118.00,59.00,2022-07-10,130.00,65.00,Ships in 16-17 weeks,,,,,,,,
ULRF2-OHLB-P-WH,LUTRON BAA HALL OCC,SENSOR 1 WAY FM 434 R2,027557981330             ,80,150.00,75.00,2022-07-10,165.00,82.50,Ships in 16-17 weeks,,,,,,,,
ULRF2-OKLB-P-WH,LUTRON BAA CORNER OCC,SENSOR 1 WAY FM 434 R2,027557981316             ,80,150.00,75.00,2022-07-10,165.00,82.50,Ships in 16-17 weeks,,,,,,,,
ULRF2-OWLB-P-WH,LUTRON BAA WALL OCC,SENSOR 1 WAY FM 434 R2,027557981293             ,80,150.00,75.00,2022-07-10,165.00,82.50,Ships in 16-17 weeks,,,,,,,,
ULRF2-VCR2B-P-WH,LUTRON VACANCY SENSOR,1 WAY FM 434 R2 BAA,027557832007             ,80,118.00,59.00,2022-07-10,130.00,65.00,Ships in 16-17 weeks,,,,,,,,
ULRF2-VHLB-P-WH,LUTRON BAA HALL VAC,SENSOR 1 WAY FM 434 R2,027557981347             ,80,150.00,75.00,2022-07-10,165.00,82.50,Ships in 16-17 weeks,,,,,,,,
ULRF2-VKLB-P-WH,LUTRON BAA CORNER VAC,SENSOR 1 WAY FM 434 R2,027557981323             ,80,150.00,75.00,2022-07-10,165.00,82.50,Ships in 16-17 weeks,,,,,,,,
ULRF2-VWLB-P-WH,LUTRON BAA WALL VAC,SENSOR 1 WAY FM 434 R2,027557981309             ,80,150.00,75.00,2022-07-10,165.00,82.50,Ships in 16-17 weeks,,,,,,,,
UMA-AS-WH,MAESTRO ACCESSORY SWITCH,MA-AS-WH,027557968232             ,20,36.60,18.30,2022-07-11,36.60,18.30,Ships in 4-5 weeks,,,,,,,,
