Manufacturer,UPC,Catalog Number,Description,Carton QTY,Unit Measure, List Price , Net Price ,Special Net Price,Special Net Price 2,Special Net Price 3
Morris,601986113403B,11340B,16-14 #10 Nylon Ins Rng Trm Bulk,1000,Piece, $0.12 ,,,,
Morris,601986113427,11342,16-14 1/4 Nylon Ins Ring Term,100,Piece, $0.16 ,,,,
Morris,601986113427B,11342B,16-14 1/4 Nylon Ins Rng Trm Bulk,1000,Piece, $0.14 ,,,,
Morris,601986113441,11344,16-14 5/16 Nylon Ins Ring Term,100,Piece, $0.16 ,,,,
Morris,601986113465,11346,16-14 3/8 Nylon Ins Ring Term,100,Piece, $0.18 ,,,,
Morris,601986113489,11348,16-14 1/2 Nylon Ins Ring Term,100,Piece, $0.28 ,,,,
Morris,601986113502,11350,16-14 1/2 Nylon Ins Ring Term,100,Piece, $0.56 ,,,,
Morris,601986113526,11352,16-14 5/8 Nylon Ins Ring Term,100,Piece, $0.57 ,,,,
Morris,601986113540,11354,16-14 3/4 Nylon Ins Ring Term,100,Piece, $0.57 ,,,,
Morris,601986113564,11356,12-10 #6 Nylon Ins Ring Term,100,Piece, $0.17 ,,,,
Morris,601986113588,11358,12-10 #8 Nylon Ins Ring Term,100,Piece, $0.17 ,,,,
Morris,601986113588B,11358B,12-10 #8 Nylon Ins Ring Trm Bulk,100,Piece, $0.15 ,,,,
Morris,601986113601,11360,12-10 #10 Nylon Ins Ring Term,100,Piece, $0.21 ,,,,
Morris,601986113601B,11360B,12-10 #10 Nylon Ins Rng Trm Bulk,500,Piece, $0.19 ,,,,
Morris,601986113625,11362,12-10 1/4 Nylon Ins Ring Term,100,Piece, $0.27 ,,,,
Morris,601986113625B,11362B,12-10 1/4 Nylon Ins Rng Trm Bulk,500,Piece, $0.24 ,,,,
Morris,601986113649,11364,12-10 5/16 Nylon Ins Ring Term,100,Piece, $0.30 ,,,,
Morris,601986113663,11366,12-10 3/8 Nylon Ins Ring Term,100,Piece, $0.31 ,,,,
Morris,601986113687,11368,12-10 1/2 Nylon Ins Ring Term,100,Piece, $0.38 ,,,,
Morris,601986113700,11370,12-10 9/16 Nylon Ins Ring Term,100,Piece, $0.98 ,,,,
Morris,601986113724,11372,12-10 5/8 Nylon Ins Term,100,Piece, $0.99 ,,,,
Morris,601986113748,11374,12-10 3/4 Nylon Ins Ring Term,100,Piece, $0.99 ,,,,
Morris,601986113762,11376,8AWG #6 Nylon Ins Ring Term,100,Piece, $0.46 ,,,,
Morris,601986113786,11378,8AWG #8 Nylon Ins Ring Term,100,Piece, $0.46 ,,,,
Morris,601986113809,11380,8AWG #10 Nylon Ins Ring Term,100,Piece, $0.47 ,,,,
Morris,601986113823,11382,8AWG 1/4 Nylon Ins Ring Term,100,Piece, $0.47 ,,,,
Morris,601986113847,11384,8AWG 5/16 Nylon Ins Ring Term,100,Piece, $0.58 ,,,,
Morris,601986113861,11386,8AWG 3/8 Nylon Ins Ring Term,100,Piece, $0.58 ,,,,
Morris,601986113885,11388,8AWG 1/2 Nylon Ins Ring Term,100,Piece, $0.58 ,,,,
Morris,601986113908,11390,6AWG #8 Nylon Ins Ring Term,100,Piece, $0.88 ,,,,
Morris,601986113922,11392,6AWG #10 Nylon Ins Ring Term,100,Piece, $0.88 ,,,,
Morris,601986113946,11394,6AWG 1/4 Nylon Ins Ring Term,100,Piece, $0.88 ,,,,
Morris,601986113960,11396,6AWG 5/16 Nylon Ins Ring Term,100,Piece, $0.90 ,,,,
Morris,601986113984,11398,6AWG 3/8 Nylon Ins Ring Term,100,Piece, $0.90 ,,,,
Morris,601986114004,11400,6AWG 7/16 Nylon Ins Ring Term,100,Piece, $1.24 ,,,,
Morris,601986114028,11402,6AWG 1/2 Nylon Ins Ring Term,100,Piece, $1.25 ,,,,
Morris,601986114042,11404,4AWG #8 Nylon Ins Ring Term,100,Piece, $1.03 ,,,,
Morris,601986114066,11406,4AWG #10 Nylon Ins Ring Term,100,Piece, $1.03 ,,,,
Morris,601986114080,11408,4AWG 1/4 Non Ins Ring Term,100,Piece, $1.06 ,,,,
Morris,601986114103,11410,4AWG 5/16 Nylon Ins Ring Term,100,Piece, $1.11 ,,,,
Morris,601986114127,11412,4AWG 3/8 Nylon Ins Ring Term,100,Piece, $1.14 ,,,,
Morris,601986114141,11414,4AWG 7/16 Nylon Ins Ring Term,100,Piece, $1.10 ,,,,
Morris,601986114165,11416,4AWG 1/2 Nylon Ins Ring Term,100,Piece, $1.52 ,,,,
Morris,601986114189,11418,22AWG AWG #10 Non Ins Ring Ter,100,Piece, $1.40 ,,,,
Morris,601986114202,11420,2AWG 1/4 Nylon Ins Ring Term,100,Piece, $1.41 ,,,,
Morris,601986114226,11422,2AWG 5/16 Nylon Ins Ring Term,100,Piece, $1.41 ,,,,
Morris,601986114240,11424,2AWG 3/8 Nylon Ins Ring Term,100,Piece, $1.41 ,,,,
Morris,601986114264,11426,2AWG 7/16 Nylon Ins Ring Term,100,Piece, $1.68 ,,,,
Morris,601986114288,11428,2AWG 1/2 Nylon Ins Ring Term,100,Piece, $1.78 ,,,,
Morris,601986114523,11452,22-16 #6-#10 Vin Mult Stud Rin,100,Piece, $0.15 ,,,,
Morris,601986114547,11454,16-14 #6-#10 Vin Mult Stud Rin,100,Piece, $0.16 ,,,,
Morris,601986114561,11456,12-10 #6-#10 Vin Mult Stud Rin,100,Piece, $0.28 ,,,,
Morris,601986114622,11462,22-16 #6-#10 Nyl Mult Stud Rul,100,Piece, $0.17 ,,,,
Morris,601986114646,11464,16-14#6-#10 Nyl Mult Stud Riul,100,Piece, $0.18 ,,,,
Morris,601986114660,11466,12-10 #6-#10 Nyl Mult Stud Rul,100,Piece, $0.31 ,,,,
Morris,601986115124,11512,22-16 #4 Non Ins Spade,100,Piece, $0.07 ,,,,
Morris,601986115148,11514,22-16 #6 Non Ins Spade,100,Piece, $0.08 ,,,,
Morris,601986115162,11516,22-16 #8 Non Ins Spade,100,Piece, $0.08 ,,,,
Morris,601986115186,11518,22-16 #10 Non Ins Spade,100,Piece, $0.08 ,,,,
Morris,601986115209,11520,22-16 1/4 Non Ins Spade,100,Piece, $0.12 ,,,,
Morris,601986115223,11522,16-14 #4 Non Ins Spade,100,Piece, $0.08 ,,,,
Morris,601986115247,11524,16-14 #6 Non Ins Spade,100,Piece, $0.08 ,,,,
Morris,601986115261,11526,16-14 #8 Non Ins Spade,100,Piece, $0.08 ,,,,
Morris,601986115285,11528,16-14 #10 Non Ins Spade,100,Piece, $0.09 ,,,,
Morris,601986115308,11530,16-14 1/4 Non Ins Spade,100,Piece, $0.13 ,,,,
Morris,601986115322,11532,12-10 #6 Non Ins Spade,100,Piece, $0.12 ,,,,
Morris,601986115346,11534,12-10 #8 Non Ins Spade,100,Piece, $0.12 ,,,,
Morris,601986115360,11536,12-10 #10 Non Ins Spade,100,Piece, $0.12 ,,,,
Morris,601986115384,11538,12-10 1/14 Non Ins Spade,100,Piece, $0.18 ,,,,
Morris,601986115407,11540,12-10 5/16 Non Ins Spade,100,Piece, $0.19 ,,,,
Morris,601986115421,11542,8 #10 Non Ins Spade,100,Piece, $0.35 ,,,,
Morris,601986115445,11544,8 1/4 Non Ins Spade,100,Piece, $0.34 ,,,,
Morris,601986115469,11546,6 1/4 Non Ins Spade,100,Piece, $0.62 ,,,,
Morris,601986115483,11548,#6 5/16 Non Ins Spade,100,Piece, $0.62 ,,,,
Morris,601986116121,11612,22-16 #4 Nylon Spade,100,Piece, $0.11 ,,,,
Morris,601986116145,11614,22-16 #6 Nylon Spade,100,Piece, $0.12 ,,,,
Morris,601986116145B,11614B,22-16 #6 Nylon Spade,1000,Piece, $0.11 ,,,,
Morris,601986116169,11616,22-16 #8 Nylon Spade,100,Piece, $0.12 ,,,,
Morris,601986116169B,11616B,22-16 #8 Nylon Spade,1000,Piece, $0.11 ,,,,
Morris,601986116183,11618,22-16 #10 Nylon Spade,100,Piece, $0.13 ,,,,
Morris,601986116206,11620,22-16 1/4 Nylon Spade,100,Piece, $0.19 ,,,,
Morris,601986116220,11622,16-14 #4 Nylon Spade,100,Piece, $0.13 ,,,,
Morris,601986116244,11624,16-14 #6 Nylon Spade,100,Piece, $0.13 ,,,,
Morris,601986116268,11626,16-14 #8 Nylon Spade,100,Piece, $0.13 ,,,,
Morris,601986116268B,11626B,16-14 #8 Nylon Spade,1000,Piece, $0.12 ,,,,
Morris,601986116282,11628,16-14 #10 Nylon Spade,100,Piece, $0.14 ,,,,
Morris,601986116282B,11628B,16-14 #10 Nylon Spade,1000,Piece, $0.12 ,,,,
Morris,601986116305,11630,16-14 1/4 Nylon Spade,100,Piece, $0.21 ,,,,
Morris,601986116329,11632,12-10 #6 Nylon Spade,100,Piece, $0.19 ,,,,
Morris,601986116343,11634,12-10 #8 Nylon Spade,100,Piece, $0.19 ,,,,
Morris,601986116343B,11634B,12-10 #8 Nylon Spade,500,Piece, $0.18 ,,,,
Morris,601986116367,11636,12-10 #10 Nylon Spade,100,Piece, $0.20 ,,,,
Morris,601986116367B,11636B,12-10 #10 Nylon Spade,500,Piece, $0.18 ,,,,
Morris,601986116381,11638,12-10 1/4 Nylon Spade,100,Piece, $0.27 ,,,,
Morris,601986116404,11640,12-10 5/16 Nylon Spade,100,Piece, $0.29 ,,,,
Morris,601986116428,11642,8 Awg #10 Nylon Spade,100,Piece, $0.52 ,,,,
Morris,601986116428B,11642B,8 Awg #10 Nylon Spade,500,Piece, $0.46 ,,,,
Morris,601986116442,11644,8 Awg 1/4 Nylon Spade,100,Piece, $0.52 ,,,,
Morris,601986116466,11646,6 Awg 1/4 Nylon Spade,100,Piece, $0.81 ,,,,
Morris,601986116480,11648,6 Awg 5/16 Nylon Spade,100,Piece, $0.81 ,,,,
Morris,601986116626,11662,22-16 #6 Non Ins Lock Spade,100,Piece, $0.08 ,,,,
Morris,601986116640,11664,22-16 #8 Non Ins Lock Spade,100,Piece, $0.08 ,,,,
Morris,601986116664,11666,22-16 #10 Non Ins Lock Spade,100,Piece, $0.08 ,,,,
Morris,601986116688,11668,16-14 #6 Non Ins Lock Spade,100,Piece, $0.08 ,,,,
Morris,601986116701,11670,16-14 #8 Non Ins Lock Spade,100,Piece, $0.08 ,,,,
Morris,601986116725,11672,16-14 #10 Non Ins Lock Spade,100,Piece, $0.09 ,,,,
Morris,601986116749,11674,12-10 #6 Non Ins Lock Spade,100,Piece, $0.12 ,,,,
Morris,601986116763,11676,12-10 #8 Non Ins Lock Spade,100,Piece, $0.12 ,,,,
Morris,601986116787,11678,12-10 #10 Non Ins Lock Spade,100,Piece, $0.12 ,,,,
Morris,601986116800,11680,12-10 #1/4 Non Ins Lock Spade,100,Piece, $0.19 ,,,,
Morris,601986117029,11702,22-16 #6 Vinyl Locking Spade,100,Piece, $0.09 ,,,,
Morris,601986117043,11704,22-16 #8 Vinyl Locking Spade,100,Piece, $0.09 ,,,,
Morris,601986117067,11706,22-16 #10 Vinyl Locking Spade,100,Piece, $0.09 ,,,,
Morris,601986117081,11708,16-14 #6 Vinyl Locking Spade,100,Piece, $0.09 ,,,,
Morris,601986117104,11710,16-14 #8 Vinyl Locking Spade,100,Piece, $0.09 ,,,,
Morris,601986117128,11712,16-14 #10 Vinyl Locking Spade,100,Piece, $0.11 ,,,,
Morris,601986117142,11714,12-10 #6 Vinyl Locking Spade,100,Piece, $0.14 ,,,,
Morris,601986117166,11716,12-10 #8 Vinyl Locking Spade,100,Piece, $0.15 ,,,,
Morris,601986117180,11718,12-10 #10 Vinyl Locking Spade,100,Piece, $0.15 ,,,,
Morris,601986117203,11720,12-10 1/4 Vinyl Locking Spade,100,Piece, $0.21 ,,,,
Morris,601986117227,11722,22-16 #6 Nylon Locking Spade,100,Piece, $0.12 ,,,,
Morris,601986117241,11724,22-16 #8 Nylon Locking Spade,100,Piece, $0.12 ,,,,
Morris,601986117265,11726,22-16 #10 Nylon Locking Spade,100,Piece, $0.13 ,,,,
Morris,601986117289,11728,16-14 #6 Nylon Locking Spade,100,Piece, $0.13 ,,,,
Morris,601986117302,11730,16-14 #8 Nylon Locking Spade,100,Piece, $0.13 ,,,,
Morris,601986117326,11732,16-14 #10 Nylon Locking Spade,100,Piece, $0.15 ,,,,
Morris,601986117340,11734,12-10 #6 Nylon Locking Spade,100,Piece, $0.20 ,,,,
Morris,601986117364,11736,12-10 #8 Nylon Locking Spade,100,Piece, $0.20 ,,,,
Morris,601986117388,11738,12-10 #10 Nylon Locking Spade,100,Piece, $0.20 ,,,,
Morris,601986117401,11740,12-10 1/4 Nylon Locking Spade,100,Piece, $0.29 ,,,,
Morris,601986117425,11742,22-16 #4 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117449,11744,22-16 #6 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117463,11746,22-16 #8 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117487,11748,22-16 #10 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117500,11750,16-14 #6 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117524,11752,16-14 #8 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117548,11754,16-14 #10 Non Ins Flange Spade,100,Piece, $0.09 ,,,,
Morris,601986117562,11756,12-10 #6 Non Ins Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986117586,11758,12-10 #8 Non Ins Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986117609,11760,12-10 #10 Non Ins Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986117616,11761,22-16 #2 Non Ins Flange Spade,100,Piece, $0.25 ,,,,
Morris,601986117623,11762,22-16 #4 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117647,11764,22-16 #6 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117661,11766,22-16 #8 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117685,11768,22-16 #10 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117708,11770,16-14 #6 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117722,11772,16-14 #8 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117746,11774,16-14 #10 Vinyl Flange Spade,100,Piece, $0.10 ,,,,
Morris,601986117760,11776,12-10 #6 Vinyl Flange Spade,100,Piece, $0.16 ,,,,
Morris,601986117784,11778,12-10 #8 Vinyl Flange Spade,100,Piece, $0.16 ,,,,
Morris,601986117807,11780,12-10 #10 Vinyl Flange Spade,100,Piece, $0.16 ,,,,
Morris,601986118026,11802,22-16 #4 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118040,11804,22-16 #6 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118064,11806,22-16 #8 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118088,11808,22-16 #10 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118101,11810,16-14 #6 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118125,11812,16-14 #8 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118149,11814,16-14 #10 Nylon Flange Spade,100,Piece, $0.13 ,,,,
Morris,601986118163,11816,12-10 #6 Nylon Flange Spade,100,Piece, $0.22 ,,,,
Morris,601986118187,11818,12-10 #8 Nylon Flange Spade,100,Piece, $0.22 ,,,,
Morris,601986118200,11820,12-10 #10 Nylon Flange Spade,100,Piece, $0.22 ,,,,
Morris,601986118224,11822,22-16 Non-Insulated Pin,100,Piece, $0.09 ,,,,
Morris,601986118248,11824,16-14 Non-Insulated Pin,100,Piece, $0.10 ,,,,
Morris,601986118262,11826,12-10 Non-Insulated Pin,100,Piece, $0.18 ,,,,
Morris,601986118323,11832,22-16 Nylon Insulated Pin,100,Piece, $0.13 ,,,,
Morris,601986118347,11834,16-14 Nylon Insulated Pin,100,Piece, $0.14 ,,,,
Morris,601986118361,11836,12-10 Nylon Insulated Pin,100,Piece, $0.25 ,,,,
Morris,601986118422,11842,22-16 .118x.030 Nyl Ins Blade,100,Piece, $0.15 ,,,,
Morris,601986118446,11844,16-14 .118x.031 Nyl Ins Blade,100,Piece, $0.18 ,,,,
Morris,601986118460,11846,12-10 .110x.039 Nyl Ins Blade,100,Piece, $0.29 ,,,,
Morris,601986119023,11902,22-16 .020x.110 Dbl Crmp Fem,100,Piece, $0.13 ,,,,
Morris,601986119047,11904,22-16 .032x.110 Dbl Crimp Fem,100,Piece, $0.13 ,,,,
Morris,601986119061,11906,22-16 .020x.187 Dbl Crimp Fem,100,Piece, $0.15 ,,,,
Morris,601986119085,11908,22-16 .032x.187 Dbl Crimp Fem,100,Piece, $0.15 ,,,,
Morris,601986119108,11910,22-16 .020x.205 Dbl Crimp Fem,100,Piece, $0.15 ,,,,
Morris,601986119122,11912,22-16 .032x.250 Dbl Crimp Fem,100,Piece, $0.15 ,,,,
Morris,601986119122B,11912B,22-16 .032x.250 Dbl Crimp Fem,1000,Piece, $0.13 ,,,,
Morris,601986119146,11914,16-14 .020x.110 Dbl Crimp Fem,100,Piece, $0.14 ,,,,
Morris,601986119160,11916,16-14 .032x.110 Dbl Crimp Fem,100,Piece, $0.14 ,,,,
Morris,601986119184,11918,16-14 .020x.187 Dbl Crimp Fem,100,Piece, $0.16 ,,,,
Morris,601986119207,11920,16-14 .032x.187 Dbl Crimp Fem,100,Piece, $0.16 ,,,,
Morris,601986119221,11922,16-14 .020x.205 Dbl Crimp Fem,100,Piece, $0.16 ,,,,
Morris,601986119245,11924,16-14 .032x.250 Dbl Crimp Fem,100,Piece, $0.16 ,,,,
Morris,601986119245B,11924B,16-14 .032x.250 Dbl Crimp Fem,1000,Piece, $0.14 ,,,,
Morris,601986119269,11926,12-10 .020x.110 Dbl Crimp Fem,100,Piece, $0.22 ,,,,
Morris,601986119283,11928,12-10 .032x.110 Dbl Crimp Fem,100,Piece, $0.22 ,,,,
Morris,601986119306,11930,12-10 .020x.187 Dbl Crimp Fem,100,Piece, $0.22 ,,,,
Morris,601986119320,11932,12-10 .032x.187 Dbl Crimp Fem,100,Piece, $0.22 ,,,,
Morris,601986119344,11934,12-10 .032x.250 Dbl Crimp Fem,100,Piece, $0.23 ,,,,
Morris,601986119344B,11934B,12-10 .032x.250 Dbl Crimp Fem,500,Piece, $0.21 ,,,,
Morris,601986119429,11942,22-16 .020x.110 Dbl Crimp Male,100,Piece, $0.16 ,,,,
Morris,601986119443,11944,22-16 .032x.110 Dbl Crimp Male,100,Piece, $0.16 ,,,,
Morris,601986119467,11946,22-16 .020x.187 Dbl Crimp Male,100,Piece, $0.17 ,,,,
Morris,601986119481,11948,22-16 .032x.187 Dbl Crimp Male,100,Piece, $0.19 ,,,,
Morris,601986119504,11950,22-16 .032x.250 Dbl Crimp Male,100,Piece, $0.14 ,,,,
Morris,601986119528,11952,16-14 .020x.187 Dbl Crimp Male,100,Piece, $0.18 ,,,,
Morris,601986119542,11954,16-14 .032x.187 Dbl Crimp Male,100,Piece, $0.19 ,,,,
Morris,601986119566,11956,16-14 .032x.250 Dbl Crimp Male,100,Piece, $0.15 ,,,,
Morris,601986119580,11958,12-10 .032x.250 Dbl Crimp Male,100,Piece, $0.23 ,,,,
Morris,601986119627,11962,22-16 .020x.110 Nyl Full Ins,100,Piece, $0.19 ,,,,
Morris,601986119641,11964,22-16 .032x.110 Fully Ins Fem,100,Piece, $0.19 ,,,,
Morris,601986119665,11966,22-16 .020x.187 Fully Ins Fem,100,Piece, $0.20 ,,,,
Morris,601986119689,11968,22-16 .032x.187 Fully Ins Fem,100,Piece, $0.20 ,,,,
Morris,601986119702,11970,22-16 .032x.250 Fully Ins Fem,100,Piece, $0.24 ,,,,
Morris,601986119702B,11970B,22-16 .032x.250 Fully Ins Fem,1000,Piece, $0.21 ,,,,
Morris,601986119726,11972,16-14 .020x.187 Fully Ins Fem,100,Piece, $0.20 ,,,,
Morris,601986119740,11974,16-14 .032x.187 Fully Ins Fem,100,Piece, $0.20 ,,,,
Morris,601986119764,11976,16-14 .032x.250 Fully Ins Fem,100,Piece, $0.24 ,,,,
Morris,601986119764B,11976B,16-14 .032x.250 Fully Ins Fem,1000,Piece, $0.21 ,,,,
Morris,601986119788,11978,12-10 .032x.250 Fully Ins Fem,100,Piece, $0.31 ,,,,
Morris,601986119801,11980,22-16 .020x.187 Fully Ins Male,100,Piece, $0.20 ,,,,
Morris,601986119818,11981,22-16 .032x.187 Fully Ins Male,100,Piece, $0.22 ,,,,
Morris,601986119825,11982,22-16 .032x250 Fully Ins Male,100,Piece, $0.24 ,,,,
Morris,601986119832,11983,16-14 .020x.187 Fully Ins Male,100,Piece, $0.20 ,,,,
Morris,601986119849,11984,16-14 .032x.250 Fully Ins Male,100,Piece, $0.24 ,,,,
Morris,601986119856,11985,16-14 .032x.187 Fully Ins Male,100,Piece, $0.20 ,,,,
Morris,601986119863,11986,12-10 .032x.250 Fully Ins Male,100,Piece, $0.32 ,,,,
Morris,601986120128,12012,22-16 .032x.250 Vinyl Piggy,100,Piece, $0.11 ,,,,
Morris,601986120142,12014,16-14 .032x.250 Vinyl Piggy,100,Piece, $0.11 ,,,,
Morris,601986120166,12016,12-10 .032x.250 Vinyl Piggy,100,Piece, $0.14 ,,,,
Morris,601986120227,12022,22-16 .032x.250 Nylon Piggy,100,Piece, $0.18 ,,,,
Morris,601986120241,12024,16-14 .032x.250 Nylon Piggy,100,Piece, $0.19 ,,,,
Morris,601986120265,12026,12-10 .032x250 Nylon Piggy,100,Piece, $0.30 ,,,,
Morris,601986120326,12032,22-16 .032x.250 Full Ins Piggy,100,Piece, $0.24 ,,,,
Morris,601986120340,12034,16-14 .032x.250 Fully Ins Pigg,100,Piece, $0.25 ,,,,
Morris,601986120425,12042,22-16 Vinyl Bullet,100,Piece, $0.08 ,,,,
Morris,601986120449,12044,16-14 Vinyl Bullet,100,Piece, $0.08 ,,,,
Morris,601986120463,12046,16-14 Vinyl Bullet,100,Piece, $0.09 ,,,,
Morris,601986120487,12048,12-10 Vinyl Bullet,100,Piece, $0.10 ,,,,
Morris,601986120524,12052,22-16 Nyl Dbl Crimp Bullet,100,Piece, $0.15 ,,,,
Morris,601986120548,12054,16-14 Nyl Dbl Crimp Bullet,100,Piece, $0.15 ,,,,
Morris,601986120562,12056,16-14 Nyl Dbl Crimp Bullet,100,Piece, $0.16 ,,,,
Morris,601986120586,12058,12-10 Nyl Dbl Crimp Bullet,100,Piece, $0.28 ,,,,
Morris,601986120623,12062,22-16 Nyl Fully Ins Bullet,100,Piece, $0.19 ,,,,
Morris,601986120647,12064,16-14 Nyl Fully Ins Bullet,100,Piece, $0.19 ,,,,
Morris,601986120722,12072,22-16 Vinyl Receptacle,100,Piece, $0.09 ,,,,
Morris,601986120746,12074,16-14 Vinyl Receptacle,100,Piece, $0.09 ,,,,
Morris,601986120760,12076,16-14 Vinyl Receptacle,100,Piece, $0.09 ,,,,
Morris,601986120784,12078,12-10 Vinyl Receptacle,100,Piece, $0.11 ,,,,
Morris,601986120821,12082,22-16 Nylon Dbl Crimp Rec,100,Piece, $0.19 ,,,,
Morris,601986120845,12084,16-14 Nylon Dbl Crimp Rec,100,Piece, $0.19 ,,,,
Morris,601986120869,12086,16-14 Nylon Dbl Crimp Rec,100,Piece, $0.20 ,,,,
Morris,601986120883,12088,12-10 Nylon Dbl Crimp Rec,100,Piece, $0.35 ,,,,
Morris,601986120920,12092,22-16 Nylon Fully Ins Rec,100,Piece, $0.19 ,,,,
Morris,601986120944,12094,16-14 Nylon Fully Ins Rec,100,Piece, $0.19 ,,,,
Morris,601986120968,12096,16-14 Nylon Fully Ins Rec,100,Piece, $0.20 ,,,,
Morris,601986121026,12102,26-22 Non Ins Butt Connectors,100,Piece, $0.10 ,,,,
Morris,601986121026B,12102B,26-22 Non Ins Butt Connectors,1000,Piece, $0.09 ,,,,
Morris,601986121040,12104,22-16 Non Ins Butt Connectors,100,Piece, $0.12 ,,,,
Morris,601986121040B,12104B,22-16 Non Ins Butt Connectors,1000,Piece, $0.11 ,,,,
Morris,601986121064,12106,16-14 Non Ins Butt Connectors,100,Piece, $0.14 ,,,,
Morris,601986121064B,12106B,16-14 Non Ins Butt Connectors,1000,Piece, $0.12 ,,,,
Morris,601986121088,12108,12-10 Non Ins Butt Connectors,100,Piece, $0.25 ,,,,
Morris,601986121088B,12108B,12-10 Non Ins Butt Connectors,1000,Piece, $0.22 ,,,,
Morris,601986121101,12110,8 Non Ins Butt Connectors,100,Piece, $0.44 ,,,,
Morris,601986121125,12112,6 Non Ins Butt Connectors,100,Piece, $0.81 ,,,,
Morris,601986121149,12114,4 Non Ins Butt Connectors,100,Piece, $1.12 ,,,,
Morris,601986121156,12115,Non-Insulated Butt Splice Connectors 2,100,Piece, $3.16 ,,,,
Morris,601986121163,12116,Butt Splice Non Ins 16-14to22-18,100,Piece, $0.45 ,,,,
Morris,601986121170,12117,Butt Splice Non Ins 12-10to22-18,100,Piece, $0.88 ,,,,
Morris,601986121187,12118,Butt Splice Non Ins 12-10to16-14,100,Piece, $0.72 ,,,,
Morris,601986121194,12119,Butt Splice Non Ins 8 to 16-14,100,Piece, $1.04 ,,,,
Morris,601986121200,12120,Butt Splice Non Ins 8 to 12-10,100,Piece, $1.05 ,,,,
Morris,601986121217,12121,Butt Splice Non Ins 6 to 8,100,Piece, $1.63 ,,,,
Morris,601986121286,12128,8 Vinyl Butt Connectors,100,Piece, $0.79 ,,,,
Morris,601986121309,12130,6 Vinyl Butt Connectors,100,Piece, $1.15 ,,,,
Morris,601986121323,12132,4 Vinyl Butt Connectors,100,Piece, $1.69 ,,,,
Morris,601986121347,12134,2 Vinyl Butt Connectors,100,Piece, $2.55 ,,,,
Morris,601986121354,12135,Butt Splice Vinyl 16-14 to 22-16,100,Piece, $0.61 ,,,,
Morris,601986121361,12136,Butt Splice Vinyl 12-10 to 22-16,100,Piece, $0.91 ,,,,
Morris,601986121378,12137,Butt Splice Vinyl 12-10 to 16-14,100,Piece, $0.92 ,,,,
Morris,601986121385,12138,Butt Splice Vinyl 8 to 16-14,100,Piece, $1.26 ,,,,
Morris,601986121392,12139,Butt Splice Vinyl 8 to12-10,100,Piece, $1.28 ,,,,
Morris,601986121408,12140,Butt Splice Vinyl 6 to8,100,Piece, $1.94 ,,,,
Morris,601986121422,12142,26-22 Nylon Butt Conn,100,Piece, $0.15 ,,,,
Morris,601986121422B,12142B,26-22 Nylon Butt Conn,1000,Piece, $0.14 ,,,,
Morris,601986121446,12144,22-16 Nylon Butt Conn,100,Piece, $0.13 ,,,,
Morris,601986121446B,12144B,22-16 Nylon Butt Conn,1000,Piece, $0.11 ,,,,
Morris,601986121460,12146,16-14 Nylon Butt Conn,100,Piece, $0.14 ,,,,
Morris,601986121460B,12146B,16-14 Nylon Butt Conn,1000,Piece, $0.13 ,,,,
Morris,601986121484,12148,12-10 Nylon Butt Conn,100,Piece, $0.21 ,,,,
Morris,601986121484B,12148B,12-10 Nylon Butt Conn,500,Piece, $0.18 ,,,,
Morris,601986121491,12149,#8 Nylon Butt Conn,100,Piece, $0.84 ,,,,
Morris,601986121514,12151,26-22 Non Ins Parallel,100,Piece, $0.04 ,,,,
Morris,601986121521,12152,22-16 Non Ins Parallel,100,Piece, $0.09 ,,,,
Morris,601986121545,12154,16-14 Non Ins Parallel,100,Piece, $0.10 ,,,,
Morris,601986121569,12156,12-10 Non Ins Parallel,100,Piece, $0.16 ,,,,
Morris,601986121576,12157,#8 Non Ins Parallel,100,Piece, $0.38 ,,,,
Morris,601986121583,12158,#6 Non Ins Parallel,100,Piece, $0.54 ,,,,
Morris,601986121590,12159,#4 Non Ins Parallel,100,Piece, $1.25 ,,,,
